# VRPTW Fixed Benchmark Data
# N=20  INSTANCES=10000  Q=500  K=10  T=1000  SERVICE=10
#
# Node 0 = Depot, Nodes 1..20 = Customers
# Coordinates are in [0, 100], Time windows are in [0, 1000]
# TW1=narrow(100), TW2=medium(300), TW3=wide(500)
#
# INST	NODE	X	Y	DEMAND	TW1_A	TW1_B	TW2_A	TW2_B	TW3_A	TW3_B	SERVICE
9891	5	6.64	61.04	22	455	640	521	753	764	939	10
9891	6	65.32	41.03	33	624	711	261	321	343	479	10
9891	7	27.02	75.35	14	932	948	332	443	784	948	10
9891	8	14.44	1.19	9	297	372	910	939	193	257	10
9891	9	73.75	87.38	25	538	584	573	873	886	948	10
9891	10	29.01	31.13	27	510	559	918	966	792	966	10
9891	11	71.40	5.93	13	832	837	515	603	820	965	10
9891	12	59.53	4.24	21	553	711	567	670	171	639	10
9891	13	75.62	60.60	13	543	854	657	675	590	972	10
9891	14	40.32	36.55	24	211	286	334	414	750	904	10
9891	15	37.48	75.31	13	256	268	66	69	553	743	10
9891	16	99.25	95.79	11	617	640	347	361	266	334	10
9891	17	51.75	84.85	22	676	748	386	435	373	951	10
9891	18	44.42	9.00	3	174	327	570	797	726	965	10
9891	19	67.79	52.61	33	754	810	962	983	132	232	10
9891	20	94.20	39.25	12	852	913	413	723	864	965	10
9892	0	74.99	24.61	0	0	1000	0	1000	0	1000	0
9892	1	27.22	85.52	28	752	830	450	509	660	921	10
9892	2	90.32	50.11	17	813	835	531	809	634	969	10
9892	3	97.64	27.65	17	303	454	794	952	369	755	10
9892	4	93.71	89.08	20	268	271	206	521	853	931	10
9892	5	87.96	44.98	6	605	650	48	423	827	974	10
9892	6	78.79	33.97	10	868	921	928	988	192	340	10
9892	7	29.49	16.74	33	518	685	886	952	141	708	10
9892	8	92.18	85.28	4	430	521	758	935	508	935	10
9892	9	96.66	0.66	10	206	216	872	966	633	665	10
9892	10	98.26	43.26	9	804	835	881	969	959	969	10
9892	11	44.72	7.06	3	676	759	696	883	324	480	10
9892	12	59.04	18.82	15	546	699	74	410	192	395	10
9892	13	49.33	5.86	9	145	268	530	795	599	819	10
9892	14	1.79	92.11	2	466	475	214	221	301	899	10
9892	15	80.90	64.32	10	906	935	871	919	657	876	10
9892	16	39.91	4.30	33	856	932	404	958	476	958	10
9892	17	79.40	14.80	25	684	769	566	787	472	840	10
9892	18	83.90	9.80	1	159	190	706	981	544	929	10
9892	19	49.22	4.95	10	257	326	805	966	249	385	10
9892	20	57.06	17.73	17	876	954	444	471	467	511	10
9893	0	80.56	60.44	0	0	1000	0	1000	0	1000	0
9893	1	93.22	24.67	27	926	934	822	961	870	961	10
9893	2	50.49	21.36	21	418	426	305	515	592	949	10
9893	3	72.46	46.37	20	605	718	102	342	159	261	10
9893	4	56.03	25.91	15	637	769	238	274	301	653	10
9893	5	55.82	99.99	25	871	945	65	311	617	952	10
9893	6	55.77	19.17	7	208	240	739	927	428	805	10
9893	7	29.91	57.94	13	719	828	123	535	772	948	10
9893	8	51.39	67.81	4	888	892	943	968	389	853	10
9893	9	93.66	26.33	24	453	495	58	238	186	864	10
9893	10	85.88	11.81	16	473	587	871	880	570	831	10
9893	11	82.45	6.51	20	491	652	506	846	66	829	10
9893	12	66.21	30.15	17	343	487	359	505	625	865	10
9893	13	47.30	3.45	3	792	888	215	259	221	598	10
9893	14	71.40	30.02	11	553	617	333	772	328	967	10
9893	15	91.99	95.99	3	414	462	675	961	854	961	10
9893	16	5.15	83.50	21	452	545	427	791	779	920	10
9893	17	55.20	7.30	27	107	186	496	940	363	673	10
9893	18	33.34	46.19	18	206	270	561	671	814	932	10
9893	19	26.30	22.13	18	244	350	802	932	433	863	10
9893	20	89.06	79.24	12	107	132	385	406	854	978	10
9894	0	42.26	42.83	0	0	1000	0	1000	0	1000	0
9894	1	94.88	88.48	3	720	888	513	630	328	581	10
9894	2	46.85	46.24	15	914	943	201	533	112	516	10
9894	3	19.85	3.00	25	578	716	357	712	913	953	10
9894	4	94.93	21.55	10	554	730	436	586	929	942	10
9894	5	56.41	22.40	33	212	239	969	974	572	974	10
9894	6	44.83	32.99	9	833	903	398	988	152	342	10
9894	7	77.29	80.32	12	824	856	874	947	361	412	10
9894	8	89.54	79.03	13	458	531	564	875	450	645	10
9894	9	5.45	57.70	12	527	529	585	678	126	300	10
9894	10	33.93	2.92	15	370	391	232	345	520	527	10
9894	11	48.80	7.66	13	161	178	400	718	699	963	10
9894	12	12.16	35.66	1	724	915	448	936	242	607	10
9894	13	21.02	28.01	4	498	500	99	124	225	427	10
9894	14	68.35	60.29	7	513	609	59	200	528	743	10
9894	15	2.98	60.25	5	868	943	885	946	240	620	10
9894	16	65.22	59.20	13	810	908	358	379	619	970	10
9894	17	63.71	49.93	4	544	792	84	89	583	624	10
9894	18	43.03	58.37	10	491	526	788	983	789	983	10
9894	19	47.45	91.55	22	938	949	191	196	175	874	10
9894	20	78.61	18.71	2	894	907	494	955	547	695	10
9895	0	62.00	32.35	0	0	1000	0	1000	0	1000	0
9895	1	5.40	43.46	21	275	327	224	483	247	513	10
9895	2	5.24	43.98	10	568	655	484	714	640	941	10
9895	3	39.50	86.25	37	377	408	223	297	861	940	10
9895	4	46.99	45.44	10	646	702	677	824	518	618	10
9895	5	44.40	29.69	32	894	972	849	960	429	981	10
9895	6	87.46	63.78	3	899	936	159	417	74	958	10
9895	7	3.20	9.30	14	164	347	121	401	269	458	10
9895	8	55.31	21.27	32	802	846	682	698	475	986	10
9895	9	33.36	15.59	19	788	799	354	685	378	492	10
9895	10	93.63	11.54	11	601	607	424	703	553	786	10
9895	11	27.20	54.35	11	112	142	46	505	864	957	10
9895	12	85.48	5.79	28	278	414	269	526	736	963	10
9895	13	56.69	65.70	8	475	555	391	747	550	715	10
9895	14	65.29	88.38	23	161	300	399	622	448	737	10
9895	15	93.19	96.03	10	205	216	807	810	138	505	10
9895	16	75.75	27.87	30	844	845	904	984	652	984	10
9895	17	51.60	29.07	30	367	511	188	620	230	687	10
9895	18	67.39	10.85	3	33	165	139	674	866	976	10
9895	19	29.55	87.07	6	751	759	206	216	488	551	10
9895	20	32.80	74.13	14	102	172	554	891	756	948	10
9896	0	37.49	93.79	0	0	1000	0	1000	0	1000	0
9896	1	58.13	94.02	2	847	897	733	978	109	956	10
9896	2	21.83	94.48	20	583	664	555	635	741	983	10
9896	3	99.01	27.06	12	451	481	777	824	819	908	10
9896	4	26.10	53.92	1	225	356	576	680	372	681	10
9896	5	20.84	98.90	42	184	354	553	680	612	927	10
9896	6	28.60	25.09	6	330	406	375	462	574	589	10
9896	7	29.02	17.34	29	485	584	406	719	167	879	10
9896	8	6.94	41.41	3	742	798	347	868	294	938	10
9896	9	81.61	37.41	4	870	909	290	358	381	740	10
9896	10	78.09	89.41	28	662	696	519	958	244	845	10
9896	11	62.74	28.83	17	239	282	105	207	269	928	10
9896	12	40.93	94.63	1	221	282	216	541	981	995	10
9896	13	14.23	55.60	22	637	758	632	843	431	954	10
9896	14	73.57	95.00	17	472	606	606	702	260	594	10
9896	15	73.77	50.50	15	692	701	138	393	178	834	10
9896	16	58.48	12.72	17	782	888	736	915	360	785	10
9896	17	4.46	5.11	1	785	881	735	904	220	347	10
9896	18	81.63	0.92	3	624	783	589	896	407	896	10
9896	19	29.29	14.41	15	542	621	485	584	576	689	10
9896	20	66.35	56.07	29	904	951	77	100	95	573	10
9897	0	61.37	10.53	0	0	1000	0	1000	0	1000	0
9897	1	86.63	58.03	4	99	122	534	589	214	549	10
9897	2	4.53	95.78	17	763	830	836	896	587	896	10
9897	3	26.86	9.89	19	688	691	602	917	795	964	10
9897	4	65.79	20.16	33	477	586	84	89	931	988	10
9897	5	84.99	75.82	4	181	278	792	847	845	886	10
9897	6	63.21	85.56	9	849	923	323	445	471	923	10
9897	7	26.47	9.59	34	933	964	697	723	192	541	10
9897	8	22.34	3.47	13	119	223	259	305	567	762	10
9897	9	70.31	63.39	12	317	427	404	557	852	900	10
9897	10	38.26	94.22	16	293	350	586	787	895	912	10
9897	11	68.99	88.77	1	463	576	198	572	709	714	10
9897	12	92.99	31.57	2	526	626	837	961	189	742	10
9897	13	33.31	63.95	32	536	587	383	438	341	785	10
9897	14	34.80	17.63	15	260	272	420	424	696	971	10
9897	15	37.42	7.62	13	190	336	204	621	81	974	10
9897	16	48.79	94.25	9	655	682	692	914	799	914	10
9897	17	70.11	74.62	6	396	518	355	474	488	830	10
9897	18	85.49	81.50	37	102	198	363	366	861	924	10
9897	19	69.11	12.46	26	448	507	722	765	142	263	10
9897	20	47.81	72.81	15	474	492	925	935	181	779	10
9898	0	60.19	70.54	0	0	1000	0	1000	0	1000	0
9898	1	86.37	50.96	2	860	913	86	276	327	966	10
9898	2	55.16	48.19	9	719	801	529	824	543	577	10
9898	3	86.77	84.79	20	256	320	455	645	960	968	10
9898	4	54.50	64.99	30	925	991	833	991	224	587	10
9898	5	74.97	30.10	12	917	932	236	535	501	671	10
9898	6	75.89	25.86	13	409	525	898	951	285	702	10
9898	7	84.80	53.22	14	47	190	235	315	259	880	10
9898	8	80.55	53.92	15	720	763	764	972	87	553	10
9898	9	82.05	2.95	8	491	507	755	927	629	833	10
9898	10	63.48	94.36	23	473	489	923	974	198	333	10
9898	11	2.95	10.12	18	312	390	396	581	772	915	10
9898	12	24.82	69.62	3	101	183	890	963	674	871	10
9898	13	56.97	38.68	20	929	966	265	425	483	608	10
9898	14	89.39	46.83	13	631	789	754	819	449	778	10
9898	15	33.75	78.27	3	45	139	766	824	843	971	10
9898	16	93.95	62.51	13	898	964	96	264	672	964	10
9898	17	89.16	11.30	20	237	240	611	687	489	623	10
9898	18	72.84	86.45	1	971	978	127	549	457	978	10
9898	19	59.98	18.26	20	881	944	284	568	270	499	10
9898	20	8.93	86.84	5	748	817	429	775	57	730	10
9899	0	24.43	79.90	0	0	1000	0	1000	0	1000	0
9899	1	53.76	10.90	13	113	374	546	924	247	660	10
9899	2	43.68	26.09	24	99	260	82	801	868	941	10
9899	3	57.94	74.96	6	912	965	71	252	551	634	10
9899	4	64.37	60.44	6	817	817	885	954	656	954	10
9899	5	9.71	43.16	13	342	354	958	959	733	737	10
9899	6	58.14	76.56	17	695	852	740	963	408	965	10
9899	7	35.66	82.20	14	366	429	162	173	980	987	10
9899	8	49.73	71.76	23	112	185	561	682	871	972	10
9899	9	37.60	89.38	16	750	793	351	673	359	657	10
9899	10	66.37	31.86	23	678	681	775	887	221	689	10
9899	11	73.48	6.84	15	432	445	463	911	207	230	10
9899	12	77.13	57.57	25	838	941	485	735	760	941	10
9899	13	31.37	94.67	19	853	948	949	982	391	804	10
9899	14	15.39	58.83	8	289	432	673	976	829	841	10
9899	15	1.20	76.30	7	637	672	958	975	602	975	10
9899	16	68.98	7.39	17	664	729	393	556	93	783	10
9899	17	62.21	24.17	7	590	765	405	553	231	498	10
9899	18	22.88	18.06	14	791	867	853	937	112	458	10
9899	19	10.37	64.24	18	422	553	267	480	670	977	10
9899	20	99.44	70.77	22	359	379	101	253	851	923	10
9900	0	57.58	85.42	0	0	1000	0	1000	0	1000	0
9900	1	78.84	38.38	20	473	615	883	947	269	876	10
9900	2	96.71	44.86	17	162	203	275	335	274	386	10
9900	3	76.49	69.55	26	524	635	448	529	274	327	10
9900	4	89.36	55.57	1	282	495	643	896	312	579	10
9900	5	79.95	97.25	13	406	432	84	973	853	906	10
9900	6	95.37	92.64	14	374	506	758	783	66	960	10
9900	7	66.54	11.57	6	766	804	791	924	271	414	10
9900	8	80.83	53.60	23	923	959	572	938	639	649	10
9900	9	52.59	22.67	7	804	936	274	294	869	936	10
9900	10	57.47	74.58	31	30	103	630	988	818	988	10
9900	11	29.31	51.33	16	216	234	922	954	767	954	10
9900	12	65.35	64.29	31	588	599	485	951	700	764	10
9900	13	68.54	38.24	13	849	865	590	950	784	950	10
9900	14	85.36	29.46	19	502	797	528	635	388	725	10
9900	15	8.91	61.55	22	362	489	838	884	336	630	10
9900	16	94.80	98.49	17	311	353	492	678	912	959	10
9900	17	60.51	48.98	15	486	596	617	798	297	321	10
9900	18	1.10	34.07	14	900	922	780	922	165	368	10
9900	19	42.88	93.38	17	304	416	58	104	564	573	10
9900	20	90.93	32.06	23	329	404	394	707	844	936	10
9901	0	57.87	40.88	0	0	1000	0	1000	0	1000	0
9901	1	72.34	35.73	15	415	437	487	490	332	631	10
9901	2	0.03	41.07	14	455	465	802	941	411	422	10
9901	3	18.61	21.06	20	824	828	752	849	452	955	10
9901	4	53.66	44.18	3	238	281	545	890	966	993	10
9901	5	46.08	37.62	17	307	363	154	657	186	322	10
9901	6	39.71	78.08	5	621	781	195	236	268	314	10
9901	7	17.88	72.83	19	186	338	865	947	743	947	10
9901	8	66.30	72.72	18	809	854	459	568	332	432	10
9901	9	26.23	93.64	11	807	811	684	930	249	505	10
9901	10	87.07	90.48	7	895	930	728	775	533	598	10
9901	11	20.56	56.82	19	471	797	561	749	341	640	10
9901	12	98.47	15.25	19	491	605	106	369	74	100	10
9901	13	90.17	27.32	7	591	632	379	596	432	566	10
9901	14	28.78	33.51	8	929	968	470	590	356	453	10
9901	15	30.85	21.38	11	61	135	493	679	503	965	10
9901	16	53.40	16.59	2	523	583	292	390	249	393	10
9901	17	66.81	62.84	1	774	852	315	559	559	886	10
9901	18	44.72	1.51	3	674	747	274	775	693	702	10
9901	19	44.08	87.27	20	731	757	616	665	851	950	10
9901	20	73.02	31.07	15	932	980	762	787	713	980	10
9902	0	3.07	53.91	0	0	1000	0	1000	0	1000	0
9902	1	70.28	23.86	25	880	908	819	885	96	579	10
9902	2	92.29	32.56	1	434	468	641	785	725	907	10
9902	3	50.80	72.99	13	528	556	854	947	455	947	10
9902	4	26.16	53.87	23	482	622	415	460	298	738	10
9902	5	87.50	62.00	20	109	239	720	914	637	791	10
9902	6	45.68	83.28	18	532	623	706	922	510	515	10
9902	7	32.56	37.76	1	150	216	183	555	187	239	10
9902	8	36.48	70.05	25	319	361	186	424	896	961	10
9902	9	34.18	99.89	5	531	557	70	191	174	712	10
9902	10	92.50	68.31	18	391	477	314	799	505	617	10
9902	11	43.43	17.49	8	92	192	354	728	436	944	10
9902	12	58.87	80.43	19	653	811	316	839	443	937	10
9902	13	13.69	21.23	38	923	964	827	964	398	816	10
9902	14	79.46	94.10	28	466	483	875	912	480	891	10
9902	15	12.82	95.53	14	292	306	153	181	519	560	10
9902	16	22.02	1.14	23	360	530	668	834	404	859	10
9902	17	90.51	8.33	9	102	194	770	900	687	900	10
9902	18	22.11	54.90	14	616	646	914	979	246	523	10
9902	19	44.00	2.47	25	186	218	811	933	486	896	10
9902	20	50.69	43.48	4	149	244	770	950	794	950	10
9903	0	30.66	79.59	0	0	1000	0	1000	0	1000	0
9903	1	29.33	49.60	20	100	151	951	968	556	968	10
9903	2	97.27	43.45	5	269	279	156	346	697	750	10
9903	3	14.57	84.60	5	856	862	692	982	577	643	10
9903	4	10.78	12.97	12	285	299	564	575	402	927	10
9903	5	83.51	62.56	17	883	943	499	729	437	590	10
9903	6	24.44	50.55	29	306	320	437	631	622	664	10
9903	7	14.74	82.60	14	39	135	965	982	143	476	10
9903	8	10.86	93.69	10	600	631	442	500	399	609	10
9903	9	37.43	1.66	2	842	920	367	920	503	595	10
9903	10	38.62	86.51	27	699	915	655	687	653	812	10
9903	11	26.69	92.25	19	446	515	71	119	163	761	10
9903	12	90.41	1.41	8	335	416	431	830	444	900	10
9903	13	88.84	94.94	7	692	756	735	913	139	148	10
9903	14	97.37	29.76	10	810	915	748	829	614	915	10
9903	15	7.61	83.84	9	40	53	737	844	203	975	10
9903	16	15.44	10.62	14	908	928	467	898	571	754	10
9903	17	85.24	6.35	10	294	304	171	301	264	579	10
9903	18	92.15	18.94	12	513	593	730	912	430	912	10
9903	19	32.86	30.06	20	930	937	134	516	673	949	10
9903	20	40.21	90.67	19	175	234	403	748	535	540	10
9904	0	16.39	49.50	0	0	1000	0	1000	0	1000	0
9904	1	49.84	30.44	9	472	495	644	960	360	451	10
9904	2	25.63	60.49	1	338	462	532	668	84	245	10
9904	3	10.98	14.88	24	80	92	832	963	951	963	10
9904	4	39.80	58.16	4	735	809	28	348	173	974	10
9904	5	94.18	44.47	10	692	918	135	498	853	921	10
9904	6	26.82	98.38	6	578	624	61	199	607	949	10
9904	7	13.14	10.80	10	879	886	588	742	574	777	10
9904	8	17.33	36.65	18	570	766	927	986	104	444	10
9904	9	9.75	11.40	1	870	913	869	960	645	884	10
9904	10	31.00	69.43	15	220	397	763	963	48	301	10
9904	11	36.73	99.39	29	262	267	535	676	142	885	10
9904	12	75.63	58.83	24	697	731	776	841	820	864	10
9904	13	52.37	55.29	4	539	673	171	317	490	689	10
9904	14	14.61	87.48	18	815	879	343	465	294	960	10
9904	15	48.18	88.71	16	654	682	487	544	281	318	10
9904	16	25.22	18.74	14	388	443	592	750	607	870	10
9904	17	35.82	47.16	17	88	116	546	792	910	979	10
9904	18	77.13	11.86	16	927	927	624	813	95	683	10
9904	19	41.18	24.16	4	482	663	738	963	508	687	10
9904	20	3.99	1.38	15	789	949	306	864	519	949	10
9905	0	78.08	31.60	0	0	1000	0	1000	0	1000	0
9905	1	3.67	22.20	13	573	587	296	878	483	711	10
9905	2	68.27	31.12	15	176	423	38	284	770	989	10
9905	3	9.44	31.17	12	636	780	476	810	101	149	10
9905	4	30.58	13.68	25	56	70	587	948	778	948	10
9905	5	95.83	23.05	13	956	979	812	979	520	729	10
9905	6	81.54	42.14	16	881	887	237	468	332	987	10
9905	7	96.82	17.04	14	417	519	145	274	393	603	10
9905	8	60.88	1.45	15	918	964	686	727	865	964	10
9905	9	68.70	67.57	13	838	864	188	443	630	961	10
9905	10	84.64	88.41	26	609	670	920	941	478	657	10
9905	11	3.26	23.45	14	630	649	579	789	842	923	10
9905	12	30.81	90.24	9	719	823	305	888	137	389	10
9905	13	78.79	3.57	7	223	250	890	970	969	970	10
9905	14	97.93	87.54	1	721	863	659	939	693	816	10
9905	15	82.24	39.28	7	404	570	192	655	70	311	10
9905	16	91.50	60.86	10	782	819	530	689	286	493	10
9905	17	15.47	50.86	22	552	627	404	472	297	933	10
9905	18	65.49	26.17	12	322	462	863	985	834	985	10
9905	19	58.93	55.89	28	207	294	488	720	212	294	10
9905	20	25.41	39.99	30	765	808	635	798	783	945	10
9906	0	16.22	18.92	0	0	1000	0	1000	0	1000	0
9906	1	54.04	76.13	25	222	321	285	654	740	835	10
9906	2	26.25	46.49	3	740	836	114	125	936	969	10
9906	3	29.89	73.10	27	101	155	226	388	748	943	10
9906	4	43.47	54.84	7	203	247	879	953	921	928	10
9906	5	51.43	7.41	6	951	961	571	961	413	751	10
9906	6	95.71	29.30	17	694	812	88	342	778	918	10
9906	7	92.17	43.99	21	324	325	336	670	424	800	10
9906	8	36.82	68.28	9	521	561	790	945	704	945	10
9906	9	51.50	68.84	23	901	937	929	937	673	826	10
9906	10	38.26	24.30	19	649	774	396	434	513	976	10
9906	11	45.36	24.80	21	829	892	667	670	722	761	10
9906	12	59.03	84.90	27	630	733	304	431	318	780	10
9906	13	26.85	65.08	29	573	644	409	674	792	951	10
9906	14	83.78	17.65	2	499	543	811	931	134	673	10
9906	15	68.64	67.27	11	611	620	773	821	333	400	10
9906	16	31.77	7.12	8	402	604	669	979	886	891	10
9906	17	78.32	99.55	25	325	540	689	831	756	897	10
9906	18	81.66	92.68	18	699	834	297	602	355	900	10
9906	19	62.62	37.50	14	322	378	941	949	690	949	10
9906	20	67.34	5.62	20	357	410	438	462	772	946	10
9907	0	72.71	12.00	0	0	1000	0	1000	0	1000	0
9907	1	88.59	50.09	18	330	384	862	957	133	247	10
9907	2	48.61	52.56	25	794	878	748	951	586	642	10
9907	3	83.15	90.18	20	587	602	549	653	498	920	10
9907	4	75.82	92.41	14	233	323	677	687	579	615	10
9907	5	98.97	59.41	29	94	163	313	370	533	907	10
9907	6	88.35	43.40	5	356	429	365	450	88	289	10
9907	7	95.29	28.06	16	302	347	509	695	602	817	10
9907	8	3.16	82.22	4	614	618	776	900	218	573	10
9907	9	84.66	32.98	5	942	974	875	906	799	974	10
9907	10	49.99	51.25	26	858	953	799	920	654	953	10
9907	11	46.58	30.27	20	845	921	640	728	535	814	10
9907	12	83.82	85.90	28	491	658	470	788	313	761	10
9907	13	8.10	4.50	9	385	488	327	662	573	748	10
9907	14	77.17	59.21	13	167	266	217	789	718	812	10
9907	15	60.17	14.89	16	219	353	871	986	520	914	10
9907	16	17.29	72.94	11	466	525	203	540	642	916	10
9907	17	22.55	7.13	6	309	358	834	948	574	763	10
9907	18	27.28	13.99	38	539	667	943	953	481	953	10
9907	19	57.78	20.35	21	910	966	784	981	54	86	10
9907	20	27.34	64.14	14	235	280	723	929	797	864	10
9908	0	7.44	51.58	0	0	1000	0	1000	0	1000	0
9908	1	59.71	94.80	2	153	198	456	515	887	931	10
9908	2	46.73	78.45	2	296	405	765	951	806	951	10
9908	3	65.78	57.86	18	65	194	199	254	373	524	10
9908	4	9.01	50.28	22	508	514	387	521	547	596	10
9908	5	29.68	86.08	12	311	458	508	770	551	635	10
9908	6	96.04	52.31	29	321	404	483	910	767	910	10
9908	7	95.93	18.88	26	761	863	677	904	217	904	10
9908	8	28.86	37.56	4	90	179	318	601	759	945	10
9908	9	31.66	34.59	8	620	805	119	901	95	236	10
9908	10	0.55	72.82	12	710	741	651	811	758	763	10
9908	11	42.30	81.45	15	257	310	99	504	717	953	10
9908	12	46.01	77.89	1	56	223	778	952	608	952	10
9908	13	42.17	78.82	4	322	471	365	722	104	236	10
9908	14	15.08	6.31	21	791	931	813	953	231	730	10
9908	15	82.66	66.10	16	614	641	878	922	87	558	10
9908	16	23.27	68.31	27	180	197	168	393	561	787	10
9908	17	43.19	61.24	27	527	587	373	615	576	961	10
9908	18	78.24	39.92	6	891	927	889	927	88	661	10
9908	19	13.15	85.47	7	511	602	509	910	481	834	10
9908	20	16.18	11.09	7	73	81	370	659	838	957	10
9909	0	62.18	45.09	0	0	1000	0	1000	0	1000	0
9909	1	96.42	22.47	24	75	80	536	544	623	957	10
9909	2	73.31	6.31	18	227	237	699	713	444	827	10
9909	3	33.14	6.21	2	655	676	930	950	231	332	10
9909	4	47.41	97.81	29	360	399	626	712	406	752	10
9909	5	51.21	55.32	15	303	305	229	431	950	984	10
9909	6	95.08	49.23	14	171	218	867	920	542	692	10
9909	7	53.58	54.83	1	164	314	203	639	187	356	10
9909	8	49.86	50.64	5	211	456	253	489	941	985	10
9909	9	22.72	88.13	29	220	317	734	940	906	940	10
9909	10	65.60	41.65	24	985	994	112	147	658	994	10
9909	11	48.20	62.77	30	589	604	273	296	281	976	10
9909	12	21.88	90.78	1	472	547	123	300	346	938	10
9909	13	79.82	96.45	9	305	379	384	944	521	647	10
9909	14	68.01	53.61	31	306	364	75	451	426	977	10
9909	15	83.68	40.88	20	777	837	350	570	351	977	10
9909	16	96.65	25.92	3	861	920	678	813	164	297	10
9909	17	11.27	52.50	8	764	805	875	883	412	722	10
9909	18	15.36	33.07	9	581	605	779	873	618	950	10
9909	19	92.94	80.32	18	429	452	273	423	498	810	10
9909	20	9.63	21.37	8	262	412	765	941	295	362	10
9910	0	67.37	37.25	0	0	1000	0	1000	0	1000	0
9910	1	19.19	27.46	12	813	871	887	897	242	949	10
9910	2	74.02	50.42	21	520	673	594	937	74	511	10
9910	3	33.70	60.40	21	924	940	911	958	848	958	10
9910	4	8.90	65.29	18	147	188	408	588	683	716	10
9910	5	80.33	61.75	9	818	876	385	518	194	421	10
9910	6	60.12	67.06	23	723	763	419	643	692	968	10
9910	7	64.57	1.63	22	350	396	846	963	64	366	10
9910	8	20.50	93.18	8	812	869	920	926	300	695	10
9910	9	25.47	25.60	13	428	480	934	955	595	724	10
9910	10	34.21	13.39	12	602	679	441	697	131	682	10
9910	11	13.95	81.88	8	183	236	297	390	360	415	10
9910	12	78.35	43.20	27	61	74	387	391	196	612	10
9910	13	69.24	26.37	4	852	891	671	767	818	959	10
9910	14	64.08	66.05	27	945	970	786	916	572	623	10
9910	15	67.12	16.84	18	493	644	223	271	928	978	10
9910	16	19.23	77.00	20	518	523	858	936	321	454	10
9910	17	74.12	7.49	15	586	692	433	685	510	893	10
9910	18	75.96	44.44	20	845	968	690	987	865	987	10
9910	19	13.73	64.16	7	286	376	562	745	721	938	10
9910	20	24.88	66.81	17	865	932	439	553	869	885	10
9911	0	17.46	78.46	0	0	1000	0	1000	0	1000	0
9911	1	52.01	96.69	18	924	959	828	945	614	938	10
9911	2	89.13	37.33	8	465	605	118	333	560	916	10
9911	3	37.55	6.82	14	319	332	920	924	787	924	10
9911	4	61.67	1.10	31	567	760	94	104	555	909	10
9911	5	82.65	28.71	13	142	174	339	508	566	916	10
9911	6	38.94	93.14	4	102	103	646	653	685	972	10
9911	7	94.78	38.17	11	834	886	237	333	556	911	10
9911	8	25.10	90.78	14	499	520	226	418	373	907	10
9911	9	22.91	90.44	18	326	460	567	651	136	156	10
9911	10	87.69	41.11	7	826	919	234	248	103	256	10
9911	11	43.48	58.51	16	337	516	379	547	529	966	10
9911	12	47.12	58.92	10	907	952	438	569	157	480	10
9911	13	70.43	32.58	8	913	928	852	928	804	928	10
9911	14	2.43	92.93	18	850	978	962	978	697	978	10
9911	15	85.09	62.28	17	623	780	243	673	228	929	10
9911	16	73.96	34.33	19	645	822	607	755	743	927	10
9911	17	51.59	41.74	30	66	303	237	503	605	948	10
9911	18	78.14	15.88	21	658	817	810	868	143	161	10
9911	19	12.73	72.47	12	861	861	817	991	804	991	10
9911	20	53.10	53.34	1	572	725	865	955	449	828	10
9912	0	32.41	57.83	0	0	1000	0	1000	0	1000	0
9912	1	70.93	22.25	18	626	805	145	745	890	946	10
9912	2	14.66	40.03	22	941	951	128	338	961	973	10
9912	3	19.13	50.43	18	888	942	749	983	126	358	10
9912	4	49.07	85.12	3	358	386	34	241	502	535	10
9912	5	57.08	58.73	14	696	725	722	974	870	974	10
9912	6	69.44	87.13	6	652	653	779	794	285	479	10
9912	7	83.92	64.87	21	896	947	698	947	419	878	10
9912	8	91.19	41.81	39	322	550	706	938	767	807	10
9912	9	16.91	98.22	16	549	554	124	448	344	432	10
9912	10	32.09	33.80	23	360	487	302	355	479	658	10
9912	11	64.31	89.16	20	761	954	266	580	843	866	10
9912	12	12.51	7.88	21	486	540	413	723	360	769	10
9912	13	42.78	31.61	23	723	740	216	674	664	874	10
9912	14	66.02	70.75	31	775	900	168	555	594	888	10
9912	15	7.09	88.72	38	594	699	839	951	839	959	10
9912	16	7.63	50.80	42	667	746	392	614	433	811	10
